position,layer,n,tag,random/task/r2_mean,random/task/exact_acc,random/task/mae,random/task/nearest_acc,random/task/r2_axes,random/control/r2_mean,random/control/exact_acc,random/control/mae,random/control/nearest_acc,random/control/r2_axes,random/selectivity_nearest,random/selectivity_r2,cross_lexeme/task/r2_mean,cross_lexeme/task/exact_acc,cross_lexeme/task/mae,cross_lexeme/task/nearest_acc,cross_lexeme/task/r2_axes,cross_lexeme/control/r2_mean,cross_lexeme/control/exact_acc,cross_lexeme/control/mae,cross_lexeme/control/nearest_acc,cross_lexeme/control/r2_axes,cross_lexeme/selectivity_nearest,cross_lexeme/selectivity_r2,lattice_holdout/task/r2_mean,lattice_holdout/task/exact_acc,lattice_holdout/task/mae,lattice_holdout/task/nearest_acc,lattice_holdout/task/r2_axes,lattice_holdout/control/r2_mean,lattice_holdout/control/exact_acc,lattice_holdout/control/mae,lattice_holdout/control/nearest_acc,lattice_holdout/control/r2_axes,lattice_holdout/selectivity_nearest,lattice_holdout/selectivity_r2
mention_end,20,3867,main_s0,0.3340626384768095,0.060723514211886306,0.8500204825618214,0.082687338501292,"[0.2915613571964759, 0.37895881622942384, 0.33166774200452875]",-0.9442560426754744,0.0103359173126615,1.5836236683329332,0.01808785529715762,"[-0.9933712201846832, -0.8850794382049783, -0.9543174696367613]",0.06459948320413438,1.278318681152284,0.15289097799199156,0.05016808895784846,0.9488194060447904,0.06801137832945436,"[0.042508194450951775, 0.27977459689489736, 0.1363901426301255]",-1.3384423670469137,0.00491336953710887,1.7882007505613358,0.006464959917248513,"[-1.2756915264233668, -1.3368313785058068, -1.402804196211568]",0.06154641841220585,1.4913333450389052,0.16438517424543655,0.047058823529411764,0.9966394943824294,0.060588235294117644,"[0.04868439393128776, 0.31442019876546035, 0.13005093003956159]",-1.21155326849193,0.007058823529411765,1.7376692911883926,0.009117647058823529,"[-1.0857536459420487, -1.2759978826319371, -1.2729082769018039]",0.051470588235294115,1.3759384427373664
mention_end,22,3867,main_s0,0.30522384545293196,0.06976744186046512,0.8504136696291011,0.0917312661498708,"[0.2287569724327888, 0.38206684416417214, 0.3048477197618349]",-0.7411027846992658,0.011627906976744186,1.509816556163036,0.016795865633074936,"[-0.6892608313168747, -0.6289764623084535, -0.9050710604724692]",0.07493540051679587,1.0463266301521978,0.1902440175317255,0.05223687613136799,0.9263038627816813,0.06620118955262477,"[0.06164610403727244, 0.34046941804025477, 0.16861653051764935]",-1.2156455657518848,0.004654771140418929,1.741397924544546,0.008016550297388157,"[-1.1367814335553161, -1.1911738502024098, -1.3189814134979283]",0.05818463925523662,1.4058895832836102,0.1865059941495361,0.04176470588235294,0.9907642386709431,0.04794117647058824,"[0.05509759159235317, 0.38920950001139654, 0.11521089084485858]",-1.015811992163665,0.006764705882352941,1.6679329127354512,0.009411764705882352,"[-0.9917195312165243, -0.9833896223616627, -1.0723268229128076]",0.03852941176470588,1.2023179863132012
mention_end,24,3867,main_s0,0.4713114751664689,0.10465116279069768,0.7433691755816353,0.13824289405684753,"[0.3996889487544075, 0.528969246606338, 0.48527623013866106]",-0.5333009584701017,0.011627906976744186,1.4261736402498248,0.012919896640826873,"[-0.4734646892640588, -0.4697788187043921, -0.6566593674418542]",0.12532299741602065,1.0046124336365705,0.36145743596589447,0.07835531419705198,0.8243422733401289,0.09102663563485906,"[0.2972010133886125, 0.46652614400284964, 0.3206451505062212]",-1.0098716852338114,0.00517196793379881,1.6748185973320953,0.005689164727178691,"[-1.0543805175992618, -0.8959659075274624, -1.0792686305747101]",0.08533747090768037,1.3713291211997058,0.3220590464406519,0.06294117647058824,0.8978896427326196,0.07529411764705882,"[0.21489834393573115, 0.4714314711644445, 0.27984732422178005]",-0.8508899784503322,0.008823529411764706,1.6146220582205,0.010588235294117647,"[-0.9199961793977305, -0.7404189675014949, -0.8922547884517709]",0.06470588235294117,1.1729490248909842
mention_end,26,3867,main_s0,0.46047991506585423,0.08656330749354005,0.755242865766871,0.10852713178294573,"[0.39816106135321505, 0.5411154542571982, 0.4421632295871495]",-0.5284500538812832,0.012919896640826873,1.4168937387126181,0.015503875968992248,"[-0.4803652629424815, -0.42130708302485065, -0.6836778156765175]",0.09302325581395349,0.9889299689471374,0.3205504529118846,0.07576933023015257,0.8368097208289378,0.09050943884147919,"[0.2483100959591218, 0.4419099494419426, 0.2714313133345895]",-1.1026692724475147,0.00491336953710887,1.698488437458451,0.0067235583139384535,"[-1.1046787148829766, -0.927215789070919, -1.2761133133886484]",0.08378588052754074,1.4232197253593992,0.2817196529736082,0.05676470588235294,0.9091709629555835,0.06794117647058824,"[0.1888598598605592, 0.4679807442049826, 0.1883183548552828]",-0.9243105360147799,0.007058823529411765,1.620367204754376,0.007941176470588234,"[-0.9108878821447732, -0.8283910449247467, -1.0336526809748197]",0.060000000000000005,1.206030188988388
mention_end,28,3867,main_s0,0.46622458180007637,0.11627906976744186,0.7324787351839456,0.12790697674418605,"[0.4868201192057916, 0.4924968185912908, 0.41935680760314686]",-0.5597717019431485,0.012919896640826873,1.4207181347442612,0.01808785529715762,"[-0.48926930672185076, -0.6211191186671279, -0.5689266804404669]",0.10981912144702843,1.0259962837432248,0.3416555555442324,0.07835531419705198,0.8179764259491319,0.09723299715541764,"[0.300684723300498, 0.42977814767608047, 0.2945037956561187]",-1.056055949229822,0.007757951900698216,1.6756153201451787,0.008792345487457979,"[-1.0482450376279706, -0.9110344188325152, -1.2088883912289803]",0.08844065166795965,1.3977115047740545,0.3008539102459376,0.06294117647058824,0.900606100424832,0.07147058823529412,"[0.23882880776321835, 0.47791858931310716, 0.18581433366148725]",-0.9167141383992562,0.0058823529411764705,1.6241285488626682,0.007647058823529412,"[-0.9472184297857016, -0.8736254551283511, -0.9292985302837158]",0.06382352941176471,1.2175680486451939
mention_end,30,3867,main_s0,0.3952805355639053,0.08397932816537468,0.7845962317524081,0.10594315245478036,"[0.405188992166605, 0.44030480886741097, 0.34034780565769984]",-0.6429448992715568,0.012919896640826873,1.4328799200253073,0.020671834625323,"[-0.6945474931682372, -0.6506869854814961, -0.5836002191649372]",0.08527131782945736,1.038225434835462,0.2443142824227037,0.06645978794931472,0.8585879198372565,0.08068269976726145,"[0.2172372968858256, 0.35585208514372746, 0.15985346523855803]",-1.0949820944150523,0.00491336953710887,1.6910267177647378,0.005947763123868632,"[-1.1086061216905665, -0.9477794370771297, -1.2285607244774606]",0.07473493664339281,1.3392963768377562,0.20995498534034515,0.052941176470588235,0.9458678144311495,0.06441176470588235,"[0.0988578253275969, 0.3896962574138201, 0.14131087327961844]",-1.0201884086022968,0.004705882352941176,1.651103865757548,0.0058823529411764705,"[-1.0423107734995654, -0.8835394267641556, -1.1347150255431688]",0.05852941176470588,1.2301433939426418
mention_end,32,3867,main_s0,0.38083825686085565,0.09560723514211886,0.7902295231549623,0.12144702842377261,"[0.3143759455159213, 0.46026474361466363, 0.3678740814519821]",-0.620277588558282,0.011627906976744186,1.4230495212843495,0.015503875968992248,"[-0.6002284636729205, -0.5944711327177943, -0.666133169284131]",0.10594315245478036,1.0011158454191376,0.2314481549648242,0.06982156710628394,0.8742890537977116,0.0817170933540212,"[0.23544742536220897, 0.3150036417624651, 0.1438933977697986]",-1.0470641748079463,0.0067235583139384535,1.6724143452756344,0.0067235583139384535,"[-1.045283738684267, -0.919403678074405, -1.1765051076651671]",0.07499353504008276,1.2785123297727705,0.1787532778622082,0.05352941176470588,0.9609217613663378,0.06411764705882353,"[0.0950735480739312, 0.37037102524206367, 0.07081526027062979]",-0.9423872215763498,0.006176470588235294,1.625003547528576,0.007352941176470588,"[-0.9379263691355022, -0.9101366325273457, -0.9790986630662015]",0.05676470588235294,1.121140499438558
mention_end,34,3867,main_s0,0.3689988479083736,0.10335917312661498,0.7832466465108976,0.1227390180878553,"[0.3432588059918461, 0.39366774500145796, 0.37006999273181673]",-0.5338969358031916,0.020671834625323,1.3991547443717076,0.02454780361757106,"[-0.5156754849456253, -0.43876639759227865, -0.6472489248716711]",0.09819121447028424,0.9028957837115652,0.20567758135912817,0.06775277993276442,0.889700624938939,0.0817170933540212,"[0.11794893054841238, 0.3409687486007903, 0.15811506492818184]",-1.0914307918117339,0.0036203775536591673,1.6805670665196208,0.005430566330488751,"[-1.022248040759377, -0.9988839118611084, -1.2531604228147164]",0.07628652702353246,1.297108373170862,0.13874891479770704,0.05411764705882353,0.9778277369920968,0.06264705882352942,"[0.028667412229653855, 0.385314904359242, 0.0022644278042253108]",-0.9745172111545729,0.0058823529411764705,1.6302804869767644,0.007058823529411765,"[-0.943227498407172, -0.857065102025534, -1.1232590330310126]",0.055588235294117654,1.11326612595228
mention_end,36,3867,main_s0,0.3817372921353101,0.12144702842377261,0.7742786338900975,0.14599483204134367,"[0.40752489069961084, 0.47094904976990304, 0.2667379359364165]",-0.5815109627675735,0.012919896640826873,1.4205094297656358,0.020671834625323,"[-0.5191031769031316, -0.5256059870271723, -0.6998237243724166]",0.12532299741602068,0.9632482549028836,0.2571276578396097,0.07421773985001293,0.852559210162113,0.08714765968450995,"[0.2112974295451484, 0.32474744612807427, 0.23533809784560644]",-1.1676637767813953,0.0031031807602792862,1.7041449800257977,0.004396172743728989,"[-1.1035452802132055, -1.0073708011826454, -1.392075248948335]",0.08275148694078097,1.424791434621005,0.2308141178661659,0.058529411764705885,0.9296655784731768,0.06764705882352941,"[0.13701899569088816, 0.3946253001356984, 0.16079805777191114]",-0.9751519081038135,0.007647058823529412,1.6357720685935597,0.009117647058823529,"[-0.8928480860477417, -0.9144768958224863, -1.1181307424412128]",0.05852941176470588,1.2059660259699794
anaphor,0,3867,main_s0,0.0058967981822174815,0.13695090439276486,1.070187824955539,0.13695090439276486,"[0.004740048964366195, 0.004057771435304169, 0.00889257414698208]",0.004091034166292899,0.02454780361757106,1.2326648664483473,0.02454780361757106,"[0.006989530937819954, -0.002963109077280146, 0.008246680638338888]",0.1124031007751938,0.0018057640159245825,0.004777692514407923,0.14584949573312644,1.068778037341242,0.14584949573312644,"[0.002403482986112815, 0.001622306325957612, 0.010307288231153344]",-0.054946851814274535,0.007757951900698216,1.2805205281913405,0.007757951900698216,"[-0.05082697477160436, -0.05261204770248962, -0.06140153296872963]",0.13809154383242822,0.05972454432868246,-0.02508137110344988,0.10058823529411764,1.1955461460445076,0.10058823529411764,"[-0.033305348461252215, -0.028337444593576677, -0.013601320255520744]",-0.012340370498295764,0.00823529411764706,1.2597511455749033,0.00823529411764706,"[-0.003992438217260474, -0.01116475242375703, -0.02186392085386979]",0.09235294117647058,-0.012741000605154115
anaphor,2,3867,main_s0,0.5672402489131395,0.14728682170542637,0.681052465656007,0.14987080103359174,"[0.5246532834664767, 0.5891386082652801, 0.5879288550076616]",0.044079753077029014,0.03488372093023256,1.1617061733264191,0.037467700258397935,"[0.04661113598506483, 0.03388020447538587, 0.051747918770636336]",0.1124031007751938,0.5231604958361105,0.09257315385455238,0.0625808119989656,0.8785075739189198,0.06309800879234549,"[0.1836804491540971, 0.36965217304385445, -0.2756131606342944]",-0.6974858074990374,0.00491336953710887,1.489871449301457,0.00517196793379881,"[-0.5785462088353621, -0.7421255783726834, -0.7717856352890669]",0.05792604085854668,0.7900589613535898,-0.8531917518458695,0.046764705882352944,1.0719019935667222,0.047058823529411764,"[-1.5624890894879049, 0.07103836377374706, -1.0681245298234505]",-2.3008656624119586,0.007941176470588234,1.6401407937066375,0.007941176470588234,"[-1.5754912005594353, -4.065903758481632, -1.2612020281948082]",0.03911764705882353,1.4476739105660892
anaphor,4,3867,main_s0,0.6018031674241994,0.12144702842377261,0.6645524076905669,0.12919896640826872,"[0.5747501508437769, 0.6254723629339243, 0.6051869884948972]",-0.027762137269854364,0.025839793281653745,1.198551294359344,0.029715762273901807,"[-0.062494260944592206, 0.017842898249915917, -0.0386350491148868]",0.09948320413436691,0.6295653046940537,0.321504759371309,0.07499353504008276,0.8071467491866581,0.0778381174036721,"[0.3456649394925526, 0.3239053968036354, 0.2949439418177391]",-0.6332821094020178,0.0067235583139384535,1.5218779777709273,0.0072407551073183345,"[-0.5383701667841365, -0.6251198928508634, -0.7363562685710534]",0.07059736229635376,0.9547868687733267,0.29376028912018265,0.06147058823529412,0.8879734716633809,0.06382352941176471,"[0.21398413830955276, 0.2686257856264569, 0.39867094342453824]",-1.301286867379638,0.009411764705882352,1.6027838234891933,0.01,"[-1.5881928397091145, -0.9835459866905312, -1.3321217757392687]",0.05382352941176471,1.5950471564998208
anaphor,6,3867,main_s0,0.4484380608141598,0.08914728682170543,0.7709816067794805,0.10335917312661498,"[0.4426156126419709, 0.47643645367561727, 0.4262621161248914]",-0.1732175672916693,0.028423772609819122,1.2623125121838106,0.037467700258397935,"[-0.24142870525646498, -0.1445561508306461, -0.1336678457878968]",0.06589147286821705,0.6216556281058291,0.04134941418487089,0.06077062322213602,0.9495344981808065,0.06594259115593483,"[0.05561860248290573, 0.1035327402342322, -0.03510310016252527]",-1.1445123495072478,0.0067235583139384535,1.64825254197868,0.007757951900698216,"[-0.9873728626560418, -1.495773238865838, -0.9503909469998637]",0.05818463925523661,1.1858617636921187,-0.326333749260628,0.040882352941176474,1.0637690108452065,0.04411764705882353,"[-0.9883190144068681, -0.003234195099364623, 0.012551961724348581]",-1.3879226247822025,0.007058823529411765,1.6443274777514094,0.007941176470588234,"[-0.9544060924678985, -1.541120311085943, -1.6682414707927653]",0.036176470588235296,1.0615888755215745
anaphor,8,3867,main_s0,0.46729476092807554,0.10465116279069768,0.754811386559335,0.11757105943152454,"[0.4110767299985406, 0.5510328263789166, 0.4397747264067694]",-0.351027644472137,0.016795865633074936,1.3460176877314858,0.02454780361757106,"[-0.4089386058225175, -0.36202967709427325, -0.28211465049962037]",0.09302325581395349,0.8183224054002125,0.19717136761914886,0.06387380398241531,0.9025821285690792,0.07473493664339281,"[0.1879034551768729, 0.31136980411799675, 0.09224084356257689]",-0.9399994055392235,0.0067235583139384535,1.6358732763761246,0.008533747090768037,"[-1.0710912351327275, -0.8639031451577419, -0.8850038363272008]",0.06620118955262477,1.1371707731583722,0.18442690631968214,0.05558823529411765,0.9591634775046259,0.0661764705882353,"[0.0862904173572443, 0.30462479566387957, 0.16236550593792254]",-1.029474201114458,0.006470588235294118,1.618991866887127,0.008529411764705883,"[-1.10179255763147, -0.9384252077039559, -1.048204838007948]",0.05764705882352941,1.2139011074341401
anaphor,10,3867,main_s0,0.4543106014101168,0.09560723514211886,0.7601420134947692,0.1124031007751938,"[0.47793527544279935, 0.4573174366960091, 0.427679092091542]",-0.7657015577772018,0.006459948320413436,1.510323547037811,0.012919896640826873,"[-0.9401580442079158, -0.7086184727859861, -0.6483281563377035]",0.09948320413436693,1.2200121591873185,0.22965650406052038,0.06852857512283424,0.8890439897150112,0.08482027411430049,"[0.32579555126191184, 0.32282026823455123, 0.04035369268509803]",-1.6252152495793901,0.004137574347039048,1.874121792143701,0.0067235583139384535,"[-1.7616246007438798, -1.456974428184902, -1.6570467198093888]",0.07809671580036204,1.8548717536399104,0.29523106774869234,0.05235294117647059,0.9022960213305173,0.06676470588235293,"[0.3051378104331438, 0.4482812858932037, 0.13227410691972952]",-1.5119453176794142,0.007352941176470588,1.802719274081436,0.008823529411764706,"[-1.7927370037905024, -1.5534985948443598, -1.1896003544033809]",0.05794117647058823,1.8071763854281064
anaphor,12,3867,main_s0,0.33039807555775014,0.07493540051679587,0.8253568895867064,0.10981912144702842,"[0.36576233891945564, 0.43211402963418866, 0.1933178581196061]",-1.038707636042731,0.006459948320413436,1.627039998225887,0.016795865633074936,"[-1.042085684984702, -1.138246564179179, -0.9357906589643119]",0.09302325581395349,1.369105711600481,0.15828659335858916,0.06180501680889579,0.9230187537976919,0.07938970778381174,"[0.17384589595958422, 0.27925486032775404, 0.0217590237884292]",-1.9372922281620932,0.002585983966899405,1.953588272125311,0.00491336953710887,"[-1.8808468037792418, -2.0577015412184947, -1.8733283394885434]",0.07447633824670287,2.0955788215206823,0.16777516477458596,0.05235294117647059,0.9660351514927678,0.06911764705882353,"[0.09390648500264176, 0.3969186763429984, 0.0125003329781177]",-1.5624049470210306,0.007352941176470588,1.8311119454337612,0.009705882352941177,"[-1.6912672878329023, -1.4944852393967656, -1.5014623138334238]",0.05941176470588236,1.7301801117956166
anaphor,14,3867,main_s0,0.2863444233519446,0.06847545219638243,0.8625201372707281,0.09302325581395349,"[0.24792147283943344, 0.41948698091879544, 0.19162481629760497]",-1.0529708296478055,0.011627906976744186,1.6404437530901312,0.021963824289405683,"[-0.9897356266098274, -1.1235604224267042, -1.0456164399068855]",0.0710594315245478,1.33931525299975,0.14336832412971026,0.05430566330488751,0.9396216817936829,0.07008016550297388,"[0.06944173055231273, 0.3245401256556457, 0.036123116181172366]",-1.8875971678155097,0.0033617791569692267,1.9346370296836064,0.0072407551073183345,"[-1.6779376438344094, -2.110269160242746, -1.874584699369374]",0.06283941039565555,2.03096549194522,0.11615203825481517,0.04735294117647059,0.9983929853970368,0.0611764705882353,"[0.0435703094303036, 0.34392720222008943, -0.039041396885947544]",-1.570511944742214,0.005294117647058823,1.8326305094763051,0.00823529411764706,"[-1.7338167098891, -1.4772799401757966, -1.5004391841617455]",0.05294117647058824,1.6866639829970291
anaphor,16,3867,main_s0,0.14244275405423268,0.04521963824289406,0.9395079144263042,0.059431524547803614,"[0.2190293370598262, 0.23595972598660786, -0.027660800883736014]",-1.1554358930482038,0.006459948320413436,1.6584565896463872,0.011627906976744186,"[-1.251556236218037, -1.1031989835044147, -1.1115524594221595]",0.04780361757105943,1.2978786471024364,-0.06770273710032267,0.04939229376777864,1.0298430310717515,0.06671838634600466,"[-0.20234777731868325, 0.1224202146051635, -0.12318064858744826]",-1.7221434306220604,0.005689164727178691,1.8940757548580383,0.0074993535040082755,"[-1.7724896269348718, -1.6728481012561676, -1.7210925636751417]",0.05921903284199639,1.6544406935217377,0.024158542273156985,0.040882352941176474,1.0512798506368464,0.054705882352941174,"[-0.053044312518456094, 0.17532425574608557, -0.04980431640815852]",-1.4137107496126353,0.005,1.8085198337380208,0.006764705882352941,"[-1.3153485651133425, -1.54895690642154, -1.3768267773030236]",0.04794117647058823,1.4378692918857923
anaphor,18,3867,main_s0,0.1518396311785735,0.046511627906976744,0.9322804770946606,0.06976744186046512,"[0.10507911543707027, 0.3451246229448377, 0.005315155153812534]",-1.165890633399127,0.011627906976744186,1.687624050867419,0.01808785529715762,"[-1.0405762167644905, -1.2441753476978588, -1.2129203357350318]",0.0516795865633075,1.3177302645777005,0.06536922165656871,0.046806309800879235,0.9956707633828183,0.06749418153607448,"[-0.015665810949892167, 0.2919328809661358, -0.08015940504653751]",-1.7087344447662864,0.005689164727178691,1.9087427538641712,0.007757951900698216,"[-1.7829729852781058, -1.551432344901988, -1.7917980041187653]",0.05973622963537626,1.774103666422855,0.07234515179552103,0.039411764705882354,1.0390299077909075,0.05205882352941176,"[-0.11165509458997636, 0.3256161030866871, 0.003074446889852367]",-1.5667751973074397,0.0035294117647058825,1.8631251640636108,0.005294117647058823,"[-1.6987357848367037, -1.3759319761324056, -1.6256578309532101]",0.04676470588235294,1.639120349102961
anaphor,20,3867,main_s0,0.18835987476638005,0.07235142118863049,0.9244736488796225,0.09431524547803617,"[0.14856105126452812, 0.32456347025422994, 0.0919551027803821]",-1.0606685646761,0.003875968992248062,1.6574370398745262,0.0103359173126615,"[-1.0692708174626726, -0.9592726023498566, -1.1534622742157712]",0.08397932816537468,1.2490284394424802,0.037062862770394465,0.04344453064391001,1.0101113909749997,0.05921903284199638,"[-0.07682035667517839, 0.18070172923147976, 0.007307215754882024]",-1.6368507192845687,0.0062063615205585725,1.8778817238556358,0.008792345487457979,"[-1.6353945370005443, -1.5822634519071936, -1.6928941689459687]",0.0504266873545384,1.673913582054963,0.09554048490622657,0.03882352941176471,1.0323177503016503,0.05323529411764706,"[-0.12716167587897842, 0.28742532985178293, 0.12635780074587522]",-1.4448812907844404,0.005294117647058823,1.8117032570497809,0.007941176470588234,"[-1.5702618871129856, -1.378285795224655, -1.3860961900156803]",0.045294117647058825,1.540421775690667
anaphor,22,3867,main_s0,0.20105800862543743,0.060723514211886306,0.928017565337211,0.07751937984496124,"[0.1433417370201443, 0.332845845317314, 0.12698644353885402]",-1.0743785552147151,0.00904392764857881,1.6517741926933713,0.014211886304909561,"[-1.0972099034117, -0.9072447456192112, -1.2186810166132345]",0.06330749354005168,1.2754365638401526,-0.01164127711459558,0.05275407292474787,1.019837290504587,0.06645978794931472,"[-0.10699732895244018, 0.21927486418335573, -0.14720136657470229]",-1.5189135376561087,0.0072407551073183345,1.848760656989583,0.01060253426428756,"[-1.634139780314059, -1.312826290388299, -1.609774542265968]",0.055857253685027156,1.5072722605415132,0.010321453150931989,0.04352941176470588,1.0658306655663925,0.054705882352941174,"[-0.1772722694121185, 0.31209470888751123, -0.10385808002259678]",-1.3546187895191297,0.005588235294117647,1.7879543014266985,0.007647058823529412,"[-1.4178753813986065, -1.2197900644459319, -1.426190922712851]",0.047058823529411764,1.3649402426700616
anaphor,24,3867,main_s0,0.3113245575672104,0.0710594315245478,0.8614003224030432,0.09948320413436693,"[0.29492143625815714, 0.3849521521999607, 0.25410008424351327]",-0.8250902685723563,0.007751937984496124,1.5601911680607654,0.012919896640826873,"[-0.8057796069433016, -0.7865568252408448, -0.8829343735329227]",0.08656330749354005,1.1364148261395668,0.200105977527795,0.053012671321437804,0.9230146002875054,0.06723558313938453,"[0.1579441515537866, 0.29330868750175754, 0.1490650935278408]",-1.3933087510063682,0.006464959917248513,1.7962380725952696,0.008016550297388157,"[-1.498530710729026, -1.1556001199216617, -1.5257954223684167]",0.05921903284199638,1.593414728534163,0.167452822148805,0.047058823529411764,0.9969008573509899,0.058529411764705885,"[0.0993352869511257, 0.3395145677467678, 0.06350861174852152]",-1.1706400887347452,0.004705882352941176,1.7102158955309321,0.00823529411764706,"[-1.424704874503087, -0.9812398470480039, -1.1059755446531447]",0.05029411764705882,1.3380929108835502
anaphor,26,3867,main_s0,0.29615034225104125,0.050387596899224806,0.8651884870858771,0.06976744186046512,"[0.2484788046449946, 0.4067551551099944, 0.23321706699813471]",-0.7819558277310484,0.006459948320413436,1.531156263497885,0.012919896640826873,"[-0.8492246565508064, -0.7110846964915578, -0.785558130150781]",0.056847545219638244,1.0781061699820897,0.17030599560933826,0.057408844065166796,0.9281879710222193,0.069562968709594,"[0.12659249526770522, 0.33052449491788904, 0.05380099664242055]",-1.3438790508646041,0.004396172743728989,1.7574073404902442,0.0062063615205585725,"[-1.291612194425508, -1.3260230746453843, -1.41400188352292]",0.06335660718903542,1.5141850464739424,0.11705721147155994,0.04794117647058824,0.9952683488020272,0.05941176470588235,"[0.06282043483406818, 0.28650204762235676, 0.0018491519582548577]",-1.4016008789913588,0.005588235294117647,1.7369014299938492,0.007058823529411765,"[-1.2005450386434848, -1.8403871072213183, -1.163870491109273]",0.05235294117647059,1.5186580904629188
anaphor,28,3867,main_s0,0.32541779698127776,0.07881136950904392,0.8383372059985547,0.09819121447028424,"[0.313307694626875, 0.3584510725777077, 0.3044946237392505]",-0.7693480935999966,0.011627906976744186,1.5340221175245305,0.01937984496124031,"[-0.813592664502921, -0.7047807145219924, -0.7896709017750763]",0.07881136950904394,1.0947658905812743,0.08068986537671234,0.05068528575122834,0.9460064883899169,0.06180501680889579,"[0.012621750596235382, 0.165323611684697, 0.06412423384920463]",-1.2827041578067377,0.004654771140418929,1.7595514629751419,0.005947763123868632,"[-1.3300556952926756, -1.210141076892941, -1.3079157012345966]",0.055857253685027156,1.36339402318345,0.014653086420550854,0.045294117647058825,1.0158041650071448,0.052941176470588235,"[-0.0699424210892805, -0.0007968685801369446, 0.11469854893107001]",-1.1448187834838477,0.008529411764705883,1.6944116961959677,0.010294117647058823,"[-1.1831384229747983, -1.1688330237718612, -1.0824849037048834]",0.04264705882352941,1.1594718699043987
anaphor,30,3867,main_s0,0.260907703585992,0.0710594315245478,0.8785313816258201,0.08397932816537468,"[0.21441958109229253, 0.35479700918806223, 0.2135065204776213]",-0.6835111157977698,0.003875968992248062,1.4830763119832002,0.011627906976744186,"[-0.83896319864875, -0.6365900297011342, -0.5749801190434252]",0.0723514211886305,0.9444188193837618,0.041363298688596783,0.05456426170157745,0.9562553809649851,0.06852857512283424,"[-0.06936486779121998, 0.21064567153612912, -0.017190907679118794]",-1.29032340115008,0.004654771140418929,1.7453440460627314,0.005947763123868632,"[-1.4929528549345101, -1.1502454099817743, -1.2277719385339552]",0.0625808119989656,1.3316866998386767,0.05157491935230115,0.04,1.018896278536641,0.04735294117647059,"[-0.025672790513294075, 0.16462408464494016, 0.01577346392525736]",-1.5405332017709512,0.005,1.735934501627241,0.007352941176470588,"[-1.655041492624782, -0.9302307216845531, -2.0363273910035184]",0.04,1.5921081211232524
anaphor,32,3867,main_s0,0.2706224414102344,0.05426356589147287,0.8774696839115006,0.06718346253229975,"[0.24218729648373583, 0.32546038286194423, 0.24421964488502312]",-0.7650147746794277,0.00904392764857881,1.5095813482852203,0.014211886304909561,"[-0.8364154641964838, -0.5980443785617628, -0.8605844812800367]",0.05297157622739018,1.035637216089662,0.06290256667912682,0.057408844065166796,0.9597451866466868,0.06904577191621412,"[0.054109386615385, 0.18194447386784418, -0.04734616044584872]",-1.279847788371512,0.004396172743728989,1.7338836843478886,0.005947763123868632,"[-1.4268594250381343, -1.0575336127037267, -1.3551503273726753]",0.06309800879234549,1.3427503550506388,0.03411593385467937,0.04764705882352941,1.0267604385950035,0.054411764705882354,"[-0.026151074006267372, 0.0787233122022497, 0.049775563368055775]",-1.4461434925580174,0.005294117647058823,1.712783281747617,0.007352941176470588,"[-1.364301371410931, -1.1376131586065124, -1.8365159476566086]",0.047058823529411764,1.480259426412697
anaphor,34,3867,main_s0,0.2941121087269335,0.05555555555555555,0.8693191783308573,0.06976744186046512,"[0.30491675635301796, 0.3635148776002072, 0.21390469222757535]",-0.6699777938215163,0.014211886304909561,1.4816814263806093,0.020671834625323,"[-0.7002725024159429, -0.5485536226856706, -0.7611072563629357]",0.049095607235142114,0.9640899025484498,0.10490181475658782,0.05482286009826739,0.949041953324018,0.06335660718903542,"[0.10534802214669514, 0.23333350006131193, -0.023976077938243634]",-1.2373265080369145,0.0074993535040082755,1.724834583112539,0.009309542280837859,"[-1.1868012806978188, -1.0002146369954437, -1.5249636064174812]",0.054047064908197565,1.3422283227935023,0.0385544919255126,0.04352941176470588,1.0203708332262056,0.05088235294117647,"[0.015237138896414315, 0.20799173702964135, -0.10756540014951788]",-1.3047609941651666,0.00823529411764706,1.6865236485492,0.01,"[-1.1170555343061204, -1.0230466127389053, -1.774180835450474]",0.04088235294117647,1.343315486090679
anaphor,36,3867,main_s0,0.39499673742494945,0.06847545219638243,0.8098173557454199,0.08656330749354005,"[0.3616166746897942, 0.43788044035343143, 0.3854930972316226]",-0.7399831435254814,0.016795865633074936,1.4749821321172423,0.01937984496124031,"[-0.8665326770646116, -0.5651718521737714, -0.7882449013380612]",0.06718346253229973,1.1349798809504308,0.22176140155992805,0.06387380398241531,0.8896642005670411,0.07654512542022239,"[0.15611775788696147, 0.34299193930698835, 0.1661745074858343]",-1.2192268800435717,0.0069821567106283944,1.7309376002045225,0.007757951900698216,"[-1.3941216662488332, -1.0680608336595352, -1.1954981402223468]",0.06878717351952418,1.4409882816034998,0.1177100929066756,0.05382352941176471,0.9755475374798783,0.065,"[0.00201518600564643, 0.29719193253537524, 0.053923160179005114]",-1.2862503962344343,0.005294117647058823,1.6910967305006788,0.008529411764705883,"[-1.3846062000834993, -1.1539700417039338, -1.32017494691587]",0.05647058823529412,1.40396048914111
